,img_id,feat_A,feat_B,feat_C,feat_D,feat_E,label
2130,PAT_139_207_342.png,0.1675,0.922,0.383,10.0,True,False
2131,PAT_1563_2425_443.png,0.1604,0.917,0.415,,True,False
2132,PAT_842_1606_971.png,0.154,0.928,0.235,26.0,True,False
2133,PAT_775_1463_616.png,0.0947,0.91,0.432,12.5,False,False
2134,PAT_93_361_231.png,0.7561,0.967,0.196,7.0,True,False
2135,PAT_531_1004_792.png,0.0495,0.912,0.273,8.5,False,False
2136,PAT_1180_650_843.png,0.1635,0.931,0.166,,False,False
2137,PAT_1983_4032_502.png,0.5921,0.965,0.482,,False,False
2138,PAT_1063_271_448.png,0.0904,0.906,0.204,,False,False
2139,PAT_416_824_540.png,0.0872,0.927,0.302,6.5,True,False
2140,PAT_520_983_932.png,0.0667,0.925,0.239,15.0,False,False
2141,PAT_1415_1437_743.png,0.1717,0.93,0.415,,False,False
2142,PAT_624_1179_323.png,0.2183,0.925,0.32,9.5,False,False
2143,PAT_517_971_88.png,0.1785,0.881,0.369,17.0,False,False
2144,PAT_1734_3240_299.png,0.1924,0.929,0.159,,True,False
2145,PAT_1786_3419_768.png,0.8609,0.952,0.731,,True,False
2146,PAT_21_31_965.png,0.1804,0.757,,10.5,False,False
2147,PAT_149_221_679.png,0.4432,0.962,0.169,10.0,True,False
2148,PAT_148_220_174.png,0.4197,0.945,0.522,8.0,False,False
2150,PAT_85_129_896.png,0.2836,0.958,0.585,3.5,True,False
2151,PAT_1577_3527_831.png,0.1446,0.929,0.268,,False,False
2153,PAT_645_1461_111.png,0.2163,0.883,0.231,14.5,True,False
2154,PAT_2140_4726_85.png,0.225,0.917,0.237,,False,False
2155,PAT_990_1860_478.png,0.0697,0.891,0.336,5.0,False,False
2156,PAT_553_1049_461.png,0.1556,0.743,0.248,9.5,False,False
2157,PAT_1455_1585_690.png,0.0603,0.918,0.163,,False,False
2158,PAT_744_1404_951.png,0.0498,0.92,0.365,11.0,True,False
2160,PAT_87_133_159.png,0.907,0.989,0.41,16.0,True,False
2161,PAT_2082_4491_519.png,0.091,0.917,0.201,,False,False
2162,PAT_1701_3136_33.png,0.219,0.933,0.21,,False,False
2163,PAT_409_2614_24.png,0.0397,0.909,0.147,3.5,False,False
2164,PAT_763_1439_668.png,0.1076,0.923,0.261,15.0,False,False
2166,PAT_2070_4430_290.png,0.1686,0.917,0.22,,False,False
2167,PAT_857_1628_916.png,0.0916,0.921,0.396,12.5,True,False
2168,PAT_1304_1081_84.png,0.0684,0.917,0.238,,False,False
2169,PAT_115_1138_970.png,0.0714,0.914,0.435,9.0,True,True
2170,PAT_880_1674_223.png,0.7684,0.96,0.302,9.0,False,False
2171,PAT_931_1763_617.png,0.4119,0.882,0.157,7.5,False,False
2172,PAT_267_1061_324.png,0.136,0.926,0.312,9.0,False,False
2175,PAT_389_2600_833.png,0.1072,0.722,0.323,5.5,True,False
2176,PAT_653_1234_311.png,0.1548,0.907,0.582,12.5,False,False
2177,PAT_106_158_270.png,0.2719,0.943,0.367,11.5,True,False
2178,PAT_113_172_610.png,0.1331,0.938,0.375,17.5,False,False
2180,PAT_486_929_317.png,0.253,0.955,0.334,14.0,True,True
2181,PAT_849_1613_824.png,0.0804,0.703,0.134,4.0,False,False
2182,PAT_104_1756_151.png,0.1708,0.765,0.176,11.0,True,False
2183,PAT_682_1292_642.png,0.0513,0.702,0.299,10.0,True,False
2185,PAT_443_864_894.png,0.0757,0.705,0.18,4.0,False,False
2186,PAT_730_1385_585.png,0.0556,0.698,0.143,8.0,False,False
2187,PAT_838_1586_622.png,0.0796,0.752,0.305,5.5,False,False
2188,PAT_913_1730_815.png,0.2439,0.829,0.339,7.0,False,False
2190,PAT_320_681_410.png,0.0442,0.698,0.222,9.0,True,True
2192,PAT_309_662_737.png,0.0767,0.685,0.402,8.0,False,False
2193,PAT_82_125_907.png,0.1098,0.742,0.721,14.0,True,False
2194,PAT_191_293_699.png,0.2863,0.962,0.548,12.5,True,False
2195,PAT_619_1175_767.png,0.0819,0.736,0.205,14.0,False,False
2196,PAT_693_1313_304.png,0.1702,0.752,0.368,12.0,True,False
2198,PAT_387_786_782.png,0.0537,0.736,0.265,21.5,True,False
2199,PAT_337_1697_721.png,0.0757,0.713,0.235,31.0,False,False
2200,PAT_40_56_499.png,0.146,0.783,0.227,16.0,False,False
2201,PAT_460_894_429.png,0.0791,0.713,0.371,17.0,False,False
2202,PAT_650_3858_329.png,0.0419,0.693,0.344,7.0,True,False
2205,PAT_223_1067_569.png,0.2614,0.876,0.127,3.5,False,False
2207,PAT_581_1114_116.png,0.178,0.755,0.588,9.5,True,False
2208,PAT_973_1839_34.png,0.3771,0.856,0.332,4.0,False,False
2210,PAT_479_917_598.png,0.0675,0.7,0.416,14.5,True,False
2211,PAT_202_308_721.png,0.1779,0.728,0.351,8.5,True,False
2214,PAT_43_61_210.png,0.2596,0.884,0.321,16.0,False,False
2216,PAT_876_1665_386.png,0.1228,0.753,0.242,7.5,False,False
2218,PAT_785_1479_108.png,0.0921,0.686,0.394,15.0,True,False
2219,PAT_214_329_300.png,0.1867,0.801,0.289,12.5,False,False
2220,PAT_383_779_429.png,0.2095,0.762,0.235,6.0,False,False
2221,PAT_131_197_260.png,0.1075,0.749,0.63,16.0,True,False
2223,PAT_564_1079_31.png,0.1665,0.767,0.256,13.0,True,False
2224,PAT_695_1314_822.png,0.0829,0.723,0.193,5.0,False,False
2225,PAT_527_1360_225.png,0.0578,0.699,0.422,15.0,False,False
2227,PAT_726_1371_397.png,0.0457,0.694,0.189,11.5,True,False
2228,PAT_774_1462_821.png,0.0637,0.715,0.246,6.0,True,False
2229,PAT_715_1338_761.png,0.1068,0.719,0.176,10.0,False,False
2231,PAT_503_950_368.png,0.1833,0.753,0.389,14.0,False,False
2234,PAT_575_1088_134.png,0.0809,0.735,0.275,4.0,True,False
2237,PAT_30_41_815.png,0.1591,0.807,0.133,6.0,False,False
2238,PAT_698_1319_166.png,0.0654,0.721,0.387,8.0,False,False
2240,PAT_627_1188_503.png,0.1303,0.707,0.451,7.0,True,False
2241,PAT_886_1684_103.png,0.3546,0.813,0.441,8.0,True,False
2242,PAT_856_1626_630.png,0.0435,0.721,0.388,9.5,False,False
2243,PAT_645_1500_364.png,0.1121,0.726,0.271,5.5,True,False
2244,PAT_135_202_593.png,0.1256,0.783,0.401,9.5,True,False
2245,PAT_215_330_224.png,0.146,0.824,0.666,11.0,True,False
2247,PAT_715_1339_508.png,0.0574,0.697,0.206,2.5,False,False
2248,PAT_90_138_605.png,0.1118,0.722,0.354,6.5,True,False
2249,PAT_943_1793_787.png,0.1636,0.796,0.495,12.5,False,False
2250,PAT_482_2928_201.png,0.0669,0.72,0.239,13.5,False,False
2251,PAT_474_912_879.png,0.1026,0.699,0.373,10.5,True,False
2252,PAT_279_430_356.png,0.0983,0.719,0.269,16.0,True,False
2255,PAT_45_66_822.png,0.2959,0.856,0.364,14.5,True,True
2259,PAT_229_349_141.png,0.1254,0.734,0.271,9.0,False,False
2260,PAT_219_337_358.png,0.2072,0.828,0.412,12.0,True,False
2261,PAT_738_1552_502.png,0.2959,0.807,0.199,3.0,True,False
2264,PAT_739_1398_331.png,0.2059,0.734,0.349,49.0,False,False
2265,PAT_160_249_76.png,0.0891,0.705,0.234,11.5,True,False
2266,PAT_336_705_711.png,0.1839,0.724,0.23,5.5,False,False
2268,PAT_181_281_54.png,0.1421,0.745,0.493,10.5,True,False
2269,PAT_126_192_208.png,0.2106,0.744,0.186,6.5,False,False
2270,PAT_192_884_310.png,0.5184,0.877,0.21,10.0,False,False
2271,PAT_172_266_950.png,0.2533,0.872,0.263,13.5,False,False
2272,PAT_987_1859_724.png,0.1854,0.743,0.325,11.0,True,False
2275,PAT_190_291_366.png,0.4593,0.829,0.177,12.0,True,False
2276,PAT_830_1564_740.png,0.1592,0.709,0.435,7.0,False,False
2277,PAT_360_742_768.png,0.0792,0.712,0.59,9.0,True,False
2280,PAT_681_1299_458.png,0.1351,0.712,,5.0,False,False
2281,PAT_747_1409_466.png,0.0898,0.734,,12.5,True,False
2282,PAT_136_203_436.png,0.0999,0.729,0.356,5.0,False,False
2284,PAT_498_944_488.png,0.0586,0.706,0.167,3.0,False,False
2285,PAT_492_937_43.png,0.0579,0.71,0.327,15.5,True,False
2286,PAT_414_822_420.png,0.2276,0.771,0.347,3.0,False,False
2287,PAT_754_1429_380.png,0.1033,0.729,0.421,37.0,True,True
2289,PAT_386_785_536.png,0.1056,0.728,0.44,17.5,False,False
2291,PAT_273_421_905.png,0.0704,0.686,0.227,7.0,False,False
2292,PAT_491_934_46.png,0.0526,0.734,0.263,7.0,False,False
2294,PAT_46_880_140.png,0.1088,0.755,0.179,12.5,True,False
2296,PAT_326_690_823.png,0.0578,0.727,0.255,4.5,False,False
